Name	Set	ImageFile	Rarity	Unique	CollectorsInfo	Type	Cost	Mission/DilemmaType	Span	Points	Quadrant	Affiliation	Icons	Staff	Keywords	Class	Species	Skills	Integrity/Range	Cunning/Weapons	Strength/Shields	Text
Dramatis Personae	SB	STVE-EN33002	V	N	33V002	Dilemma	3	P														Unless you have 2 Medical and 2 Science or 2 Archaeology and Transporters, you opponent chooses one: kill the personnel with the fewest [SD]; or, kill the personnel with the lowest total attributes.
Indecent Proposal	SB	STVE-EN33003ab	V	N	33V003	Dilemma	3	D														Randomly select a personnel who costs 5 or more to be stopped. If you cannot, your opponent chooses a personnel to be stopped. If a personnel who costs 5 or more was stopped by this dilemma, return this dilemma to its owner's dilemma pile.
Mutinous Guests	SB	STVE-EN33004	V	N	33V004	Dilemma	3	S														Unless you have 3 Security or 2 Vulcans, all your personnel are stopped and your opponent may place a ship at this mission at your planet mission.
Precarious Position	SB	STVE-EN33005	V	N	33V005	Dilemma	2	S														Unless you have 2 Engineer and Officer or Science and Cunning>40, randomly select a personnel to be killed and your opponent may destroy up to two events in your core.
Coil Spanner	SB	STVE-EN33006	V	Y	33V006	Equipment	1															While at a [GQ] space mission, each of your Officer personnel present gain Astrometrics and Navigation.
Hyperspanner	SB	STVE-EN33007	V	Y	33V007	Equipment	1															While at a [GQ] planet mission, each of your Engineer personnel present gain Anthropology and Geology.
Kar'takin	SB	STVE-EN33008ab	V	N	33V008	Equipment	1								Hand Weapon.							When you win combat in which all your personnel involved are Jem'Hadar, if this equipment is present, you may place this equipment on the bottom of its owner's deck to randomly kill an opponent's personnel involved.
Common Cause	SB	STVE-EN33009	V	N	33V009	Event	2															Count the number of different affiliations among your personnel, then draw that many cards. Destroy this event.
Common Purpose	SB	STVE-EN33010	V	N	33V010	Event	1															Stop any number of your personnel, then count the number of different affiliations among those personnel. Spend that many additional counters this turn. Remove this event from the game.
Expedient Opportunity	SB	STVE-EN33011	V	Y	33V011	Event	1								Maneuver. 							Plays in your core. When a ship is about to move between missions in different quadrants, do not add 2 to the span total of those missions.
Field Report	SB	STVE-EN33012	V	N	33V012	Event	2															To play this event, you must command three [DS9] personnel. Plays on your [GQ] mission. When a dilemma at this mission is about to return to its owner's dilemma pile, you may destroy this event to prevent that and place that dilemma beneath this mission.
Karemman Fleece	SB	STVE-EN33013	V	Y	33V013	Event	2								Commodity.							To play this event, you must command three [Dom] personnel. While you command but do not own this event, you have one fewer counter to spend during each of your Play and Draw Cards segments.
Mobilization Points	SB	STVE-EN33014	V	N	33V014	Event	0															To play this event, you must command three [Dom] personnel. Plays in your core. The first unique Jem'Hadar played each turn is cost -1.
Profound Discovery	SB	STVE-EN33015	V	N	33V015	Event	3								Recall: 2.							To play this event, you must command three non-[Bor] Archaeology personnel. Place a non-[Bor] Archaeology personnel from hand who costs 3 or less on your headquarters mission. Destroy this event.
Rule of Acquisition # 75	SB	STVE-EN33016	V	Y	33V016	Event	1								Rule.							Plays in your core. When your [Fer] personnel begins a mission attempt at a [GQ] mission, you may give command of your Commodity event to an opponent.
Spiteful Strategy	SB	STVE-EN33017	V	N	33V017	Event	0															To play this event, you must command three [Dom] personnel. Plays in your core. When an event is played, it is cost +1.
The Die Is Cast	SB	STVE-EN33018	V	Y	33V018	Event	0															Plays in your core. When your [Car] personnel or [Rom] personnel is about to be stopped by a dilemma at a [GQ] mission, you may discard the top two cards of your deck (or an event from hand) to prevent that. You may do this only once each dilemma.
Unproven Suspicions	SB	STVE-EN33019	V	N	33V019	Event	0															To play this event, you must command three [E] personnel. Plays in your core. When an event is played, you may destroy this event to prevent that event and place it in its owner's discard pile. That event's owner may spend 2 counters to prevent this.
A Day Long Remembered	SB	STVE-EN33020	V	N	33V020	Interrupt	0															When your [Kli] personnel is attempting a non-[AQ] mission, he or she is attributes +1 for each Assault or Maneuver event in your core until the end of that mission attempt (limit +5_.
Ancient Grudge	SB	STVE-EN33021	V	N	33V021	Interrupt	0								Pah-wraith. 							When an opponent plays an event, that opponent chooses a [Baj] personnel in your discard pile. (If that event costs 3 or more, he or she chooses an additional [Baj] personnel.) Remove the chosen personnel in your discard pile from the game to prevent that event.
Common Enemy	SB	STVE-EN33022	V	N	33V022	Interrupt	0															While your personnel is facing a dilemma, count the number of different affiliations among your personnel present. He or she is attributes +1 for each affiliation counted until the end of this mission attempt (limit +8).
Crippling Strike	SB	STVE-EN33023	V	N	33V023	Interrupt	0								Pursuit.							To play this interrupt, you must command three [Dom] personnel. When your opponent's ship is about to move, it is Range -5 until the end of the turn. That opponent may discard five cards from hand to prevent this.
Inevitable Triumph	SB	STVE-EN33024	V	N	33V024	Interrupt	0															To play this interrupt, you must command three [TN] personnel. When an opponent plays an event he or she must choose: prevent that event, or remove the top two dilemmas of his or her dilemma pile from the game.
Invasive Transporters	SB	STVE-EN33025	V	N	33V025	Interrupt	0															Order - Place any number of your Jem'Hadar and equipment at a mission aboard a ship at the same mission. Place this interrupt on the bottom of its owner's deck.
Founders' Homeworld Contingent Refuge	SB	STVE-EN33026	V	Y	33V026	Mission	0	H	2		G	Dominion Headquarters						You may play [Dom] cards and equipment at this mission.				When you complete a [GQ] mission, if you do not command another headquarters mission, each opponent loses 5 points.
Kar-telos Asteroid Belt Salvage Wreckage	SB	STVE-EN33027	V	Y	33V027	Mission	0	S	3	30	G	[Car] [Dom] [Fer] [Non] [Rom]						Acquisition, Archaeology, Engineer, and Cunning>30				When your personnel complete this mission, you may download a non-unique Jem'Hadar, then place him or your ship at this mission.
Loren III Combined Discovery	SB	STVE-EN33028	V	Y	33V028	Mission	0	P	2	35	A	[Car] [Fed] [Kli] [Rom]						Archaeology, Astrometrics, Diplomacy, Officer, and Cunning>34				While you command an Archaeology Commander aboard his or her corresponding ship, you may play an Archaeology Commander of an affiliation you do not command aboard.
Stakoron II Mine Miszinite	SB	STVE-EN33029	V	Y	33V029	Mission	0	P	2	35	G	Any affiliation (except [Bor]) may attempt this mission.			Region: Stakoron System.			Anthropology, 2 Engineer, Geology, and (Cunning>36 or Strength>40)				Dual dilemmas revealed here are cost +1.
Stakoron Strait Patrol Shipping Lane	SB	STVE-EN33030	V	Y	33V030	Mission	0	S	3	35	G	Any affiliation (except [Bor]) may attempt this mission.			Region: Stakoron System.			Astrometrics, Navigation, 2 Officer, and (Cunning>36 or Strength>40)				Dual dilemmas revealed here are cost +1.
Teplan Prime Subjugate Planet	SB	STVE-EN33031	V	Y	33V031	Mission	0	P	2	30	G	[Dom]						Exobiology, Officer, Security, and Strength>30				
Keiko O'Brien Pah-Wraith Hostage	SB	STVE-EN33032	V	Y	33V032	Personnel	1					Bajoran	[DS9]		Infiltrator.		Human	Biology Exobiology 2 Treachery	1	5	4	When this personnel is facing a dilemma, you may discard a card from hand to make a [Fed][DS9] personnel present gain Anthropology, Exobiology, and Treachery until the end of that dilemma. You may do this only once each turn.
Rase Norvan	SB	STVE-EN33033	V	N	33V033	Personnel	1					Bajoran	[Stf][DS9]				Bajoran	Biology Medical	6	5	5	When you play this personnel, you may take a [Fed] card from your discard pile into hand.
Sarish Rez Ministerial Adjutant	SB	STVE-EN33034	V	Y	33V034	Personnel	2					Bajoran	[Stf][DS9]				Bajoran	Biology Medical Science Transporters	6	5	5	When you play this personnel, the next [Fed][DS9] personnel you play this turn is cost -2.
Kira Founder Curious	SB	STVE-EN33035	V	Y	33V035	Personnel	1					Dominion	[Cmd]		Founder. Infiltrator. Shape-shifter.		Changeling	Archaeology Intelligence Officer Treachery	3	6	6	When an opponent's personnel begins a mission attempt, if this personnel is in your hand and you command {Founders' Homeworld}, you may place her persent with that opponent's personnel. (You now command this personnel.)
Liam Bilby Unwitting Accomplice	SB	STVE-EN33036	V	Y	33V036	Personnel	2					Dominion			Assassin. Thief.		Human	Acquisition Intelligence Programming Treachery	3	5	4	Order - Kill this personnel to kill an opponent's non-[Dom] personnel present.
Toman'torax Obstinate Second	SB	STVE-EN33037	V	Y	33V037	Personnel	2					Dominion	[Cmd]				Jem'Hadar	Anthropology Leadership Officer	6	5	8	When you win combat involving this personnel, if he is equipped with a Hand Weapon, randomly select an opponent's personnel involved in that combat to be killed.
Virak'kara	SB	STVE-EN33038	V	N	33V038	Personnel	2					Dominion	[Stf]				Jem'Hadar	Biology Security	4	4	4	This personnel is attributes +2 for each Hand Weapon present (limit +6).
Benjamin Sisko Enlightened Supervisor	SB	STVE-EN33039	V	Y	33V039	Personnel	2					Federation	[Cmd][DS9]				Human	Engineer Leadership Officer Transporters	6	6	6	While this personnel is present with your [Baj] personnel, each of your [Fed] personnel present is attributes +1.
Elizabeth Lense Valedictorian	SB	STVE-EN33040	V	Y	33V040	Personnel	2					Federation	[Cmd][DS9]				Human	Archaeology Exobiology Medical Physics	5	6	5	When you play this personnel, the next [Baj][DS9] personnel you play this turn is cost -2.
Lojal Investigative Ambassador	SB	STVE-EN33041	V	Y	33V041	Personnel	2					Federation	[Stf][DS9]				Vulcan	Anthropology Archaeology Diplomacy Navigation	6	7	6	When you play this personnel, you may lose 5 points to take up to two [Baj] personnel from your discard pile and place them on your headquarters mission where they could be played.
Lwaxana Troi Extraordinary Ambassador	SB	STVE-EN33042	V	Y	33V042	Personnel	3					Federation	[DS9]				Betazoid	Anthropology Diplomacy Honor 2 Telepathy	7	5	3	When you play this personnel, she is cost -1 for each non-[Fed] personnel you command.
Quark Opportunistic Envoy	SB	STVE-EN33043	V	Y	33V043	Personnel	3					Ferengi	[Stf][DS9]				Ferengi	Acquisition Diplomacy Engineer Programming Treachery	4	6	4	You may play this personnel aboard your [Dom] ship. When you play this personnel, you may download {Tulaberry Wine} and give command of that event to an opponent.
Martok Welcome Presence	SB	STVE-EN33044	V	Y	33V044	Personnel	3					Klingon	[Cmd][DS9]		General.		Klingon	2 Honor Leadership Navigation Officer	8	6	8	When this personnel is facing a dilemma, you may discard an interrupt from hand to make him gain all skills and attributes on a [DS9] personnel in your discard pile until the end of that dilemma. You may do this only once each turn.
T'Rul Guarded Attache	SB	STVE-EN33045	V	Y	33V045	Personnel	2					Romulan	[Stf][DS9]				Romulan	Astrometrics Engineer Physics	5	6	5	When this personnel is about to be stopped or killed by a dilemma, you may discard a [DS9] personnel from hand to prevent that. You may do this only once each turn.
Quark True Ferengi *VP	VP	STVP-EN177	VP	Y	0VP177	Personnel	4					Ferengi	[DS9]				Ferengi	Acquisition Anthropology Diplomacy Programming Treachery	4	6	4	When you play this personnel, you may download a card and place that card beneath your Ferenginar.  This personnel is Cunning +1 for each Rule you command that has a different card title.
Kathryn Janeway Mindful Keeper *VP	VP	STVP-EN179	VP	Y	0VP179	Personnel	2					Federation	[Cmd][Voy]		Commander: Delta Flyer.		Human	Diplomacy Leadership Science	6	6	5	When any number of your [Voy] personnel present with a cost of 1 or less are about to be stopped by a dilemma, you may stop this personnel to prevent that.
A Taste of Armageddon	LD	STVE-EN34001	V	N	34V001	Dilemma	4	P														Randomly select a personnel with a skill required by this mission to be killed. The opponent on your left may discard an interrupt from hand to randomly select an additional personnel to be killed.
Compromised Tactics	LD	STVE-EN34002	V	N	34V002	Dilemma	3	D														Your opponent chooses a personnel they command but do not own. Your copies of that personnel are stopped. Unless you have the skills on that personnel, all your personnel are stopped.
Dead Ringer	LD	STVE-EN34003	V	N	34V003	Dilemma	3	D														Your opponent chooses a personnel. You may replace him or her with a personnel in your discard pile that has at least one of the same skills. If you do, place the personnel your opponent chose in your discard pile. Otherwise, all your personnel are stopped.
Divide and Conquer	LD	STVE-EN34004	V	N	34V004	Dilemma	3	P														When your opponent reveals this dilemma, add 5 to each of this dilemma's attribute requirements for each interrupt in that opponent's discard pile. Unless you have 2 Diplomacy and Cunning>20 or 2 Security and Strength>20, all your personnel are stopped.
Intelligent Design	LD	STVE-EN34005	V	N	34V005	Dilemma	2	D														Choose a personnel with Cunning>7 to be stopped. If you cannot, place this dilemma in your core. While this dilemmas is in your core, your opponent's Holograms are each attributes +1.
Put to the Screws	LD	STVE-EN34006	V	N	34V006	Dilemma	4	D														Your opponent names two different skills. Choose one of the named skills. If you have two or more personnel who have that skill, randomly select all but one of those personnel to be stopped.
Qualification	LD	STVE-EN34007	V	N	34V007	Dilemma	3	S														When your opponent reveals this dilemma, add 5 to each of this dilemma's attribute requirements for each interrupt in that opponent's discard pile. Unless you have 2 Transporters and Integrity>20 or 2 Treachery and Strength>20, all your personnel are stopped.
Simulated Prey	LD	STVE-EN34008	V	N	34V008	Dilemma	4	S														Randomly select a personnel with a skill required by this mission to be killed. The opponent on your left may discard an interrupt from hand to randomly select an additional personnel to be killed.
Blue Match	LD	STVE-EN34009	V	Y	34V009	Event	2															To play this event, you must command three [NA] personnel. Plays in your core. At the start of your turn, you may make each player reveal the bottom card of his or her deck. If you reveal personnel with higher total Strength than each opponent, the first card you play this turn is cost -2.
Overrun	LD	STVE-EN34010	V	N	34V010	Event	1															Plays in your core. While ten or more of your [Bor] personnel are facing a dilemma, you may make each random selection made by that dilemma your choice. This effect lasts until the end of the mission attempt.
Red Match	LD	STVE-EN34011	V	Y	34V011	Event	3															To play this event, you must command three [NA] personnel. Plays in your core. At the start of your turn, you may destroy this event to make each player reveal the bottom card of his or her deck. The player that reveals the personnel with the highest total Strength scores 5 points. (In case of a tie, no player scores points.)
Thirst for Knowledge	LD	STVE-EN34012	V	Y	34V012	Event	5															When you play this event, it is cost -1 for each space mission you command. Plays in your core. While your personnel are attempting a space mission worth 35 or fewer points, if you command a completed space mission, they are attributes +1.
Cold Calculations	LD	STVE-EN34013	V	N	34V013	Interrupt	0															To play this interrupt, you must command three [Voy] Treachery personnel. When an opponent has chosen dilemmas, you may examine each of the unchosen dilemmas.
For Cardassia!	LD	STVE-EN34014	V	N	34V014	Interrupt	0															To play this interrupt, you must command three [Car] personnel. You may play only one copy of this interrupt each turn. When you complete a mission worth 30 or less points, if you have three or more personnel who cost 1 or less involved, score 10 points. Remove this interrupt from the game.
Homeward Bound	LD	STVE-EN34015a	V	N	34V015	Interrupt	0															To play this interrupt, you must command a completed [DQ] space mission and three [Voy] personnel. You may only play one copy of this interrupt each turn. When you play this interrupt, if you command a planet mission, lose 5 points. Order - Unstop each of your stopped personnel at a [DQ] space mission. Remove this interrupt from the game.
Rise to the Occasion	LD	STVE-EN34016	V	N	34V016	Interrupt	0															When your personnel is facing a dilemma, discard a card from hand to make him or her gain all skills on one of your personnel present that costs 1 or less. This effect lasts until the end of that dilemma.
Target of Opportunity	LD	STVE-EN34017	V	N	34V017	Interrupt	0															To play this interrupt, you must command three [NA] personnel. When your opponent reveals a personnel from the top or bottom of his or her deck, you may lose 5 points to place that personnel aboard your ship. (You now command him or her.)
Alsuran Sector Utilize Abandoned Relay Station	LD	STVE-EN34018	V	Y	34V018	Mission	0	S	3	30	D	Any affiliation may attempt this mission.						Engineer, Honor, Programming, Cunning>32, and three [Voy] personnel				While you command four completed [DQ] space mission, have 100 or more points, and do not command a planet mission, you win the game.
Briori Sector Investigate Corrosion	LD	STVE-EN34019	V	Y	34V019	Mission	0	S	4	35	D	Any affiliation may attempt this mission.						Archaeology, Geology, Science, Security, and Cunning>36				At the start of your first turn, you may reveal your hand. If you do not reveal an interrupt, you may shuffle your hand into your deck, then draw seven cards.
Grid 532 Assimilate Species 10026	LD	STVE-EN34020	V	Y	34V020	Mission	0	S	3	30	D	[Bor]						Leadership, 2 Programming, and Strength>30				When you complete this mission, you may place up to three personnel that you command but do not own in their owners' discard piles. Score 5 points for each.
Kelsid II Establish Settlement	LD	STVE-EN34021	V	Y	34V021	Mission	0	P	2	30	D	[Bor] [Kli]						Geology, Science, Transporters, and Strength>32				While this mission is complete, the first personnel you play at a [DQ] mission each turn is cost -1.
Orlitus Cluster Astronomical Survey	LD	STVE-EN34022	V	Y	34V022	Mission	0	S	3	30	D	Any affiliation may attempt this mission.						Astrometrics, Biology, Navigation, and Cunning>32				Each of your personnel here with a cost of 1 or less is attributes +1.
System J-25 Premature Encounter	LD	STVE-EN34023	V	Y	34V023	Mission	0	S	3	30	D	Any affiliation may attempt this mission.						Anthropology, Biology, Transporters, and Strength>32				When you begin a mission attempt here involving ten or more personnel, this mission is worth 5 more points (or worth 10 more points if you have twelve or more personnel involved) until the end of that mission attempt.
Tarakis Repair Memorial	LD	STVE-EN34024	V	Y	34V024	Mission	0	P	2	30	D	[Fed] [Kli] [Non]						Anthropology, Archaeology, Security, Telepathy, and Integrity>32				Order - Reveal cards from the top of an opponent's deck equal to the number of personnel on this planet (limit 4). You may do this only once each turn.
Terikof Belt Navigate Plasma Storms	LD	STVE-EN34025	V	Y	34V025	Mission	0	S	3	40	A	[Car] [Fed]						5 Navigation, Cunning>37, and an undamaged ship				When your [Maq] or [Car] ship moves from a non-headquarters Region: Badlands mission to another mission, you may begin an engagement at that mission. If you win, draw two cards.
Eleven of Eighteen Augmentation Drone	LD	STVE-EN34026	V	Y	34V026	Personnel	2					Borg	[Stf]				Borg	2 Biology Transporters	5	5	5	When you play an interrupt, if this personnel is attempting a mission and there are nine or more of your [Bor] personnel present, you may place that interrupt on the bottom of your deck.
Isotope Drone	LD	STVE-EN34027	V	N	34V027	Personnel	0					Borg	[Stf]				Borg	Physics	5	5	5	While this personnel is attempting a mission worth 50 or more points, he is attributes +2.
Quantum Drone	LD	STVE-EN34028	V	N	34V028	Personnel	1					Borg	[Stf]				Borg	Astrometrics Engineer Navigation	5	5	5	When you begin a mission attempt involving this personnel and nine or more of your [Bor] personnel present, subtract one from the number of dilemmas your opponent may draw and one from the total cost he or she may spend on dilemmas.
Chakotay Steadfast Commander	LD	STVE-EN34029	V	Y	34V029	Personnel	4					Federation	[Cmd][Voy]				Human	2 Anthropology Archaeology Diplomacy Honor Leadership Officer	6	6	6	When you begin a mission attempt involving this personnel, if you do not command a planet mission, reduce all attribute requirements of that mission by 2 for each of your completed space missions until the end of that mission attempt.
Harry Kim Remorseful Survivor	LD	STVE-EN34030	V	Y	34V030	Personnel	3					Federation	[Stf][Voy][Fut]				Human	Astrometrics Navigation Science Transporters Treachery	4	7	5	When you play this personnel, you may examine the top four cards of your deck. You may reveal an interrupt or a Temporal card and take it into hand. Place the remaining cards on the bottom of your deck in any order.
Mitchell	LD	STVE-EN34032	V	N	34V032	Personnel	1					Federation	[Stf][Voy]				Human	Anthropology Geology Navigation Physics Transporters	6	6	6	When you play this personnel, he is cost +2 for each planet mission you command.
Kathryn Janeway Mindful Keeper	LD	STVE-EN34031	V	Y	34V031	Personnel	2					Federation	[Cmd][Voy]		Commander: Delta Flyer.		Human	Diplomacy Leadership Science	6	6	5	When any number of your [Voy] personnel present with a cost of 1 or less are about to be stopped by a dilemma, you may stop this personnel to prevent that.
Mortimer Harren Reclusive Genius	LD	STVE-EN34033	V	Y	34V033	Personnel	1					Federation	[Stf][Voy]				Human	2 Astrometrics Physics Science Transporters	6	6	6	When you play this personnel, he is cost +2 for each planet mission you command. While this personnel is facing a dilemma, you may exclude each corresponding Commander present aboard his or her ship from random selections.
Tal Celes Imprecise Analyst	LD	STVE-EN34034	V	Y	34V034	Personnel	1					Federation	[Stf][Voy]				Bajoran	Anthropology Astrometrics Engineer Exobiology Honor	6	6	6	When you play this personnel, she is cost +2 for each planet mission you command. While this personnel is facing a dilemma, if your corresponding Commander is present and aboard his or her ship, this personnel is attributes +2.
William Telfer Misguided Hypochondriac	LD	STVE-EN34035a	V	Y	34V035	Personnel	1					Federation	[Stf][Voy]				Human	Anthropology Biology Medical Programming Treachery	5	6	6	When you play this personnel, he is cost +2 for each planet mission you command. While this personnel is facing a dilemma, you may lose 5 points to download an interrupt. You may do this only once each turn.
Kamok	LD	STVE-EN34036	V	N	34V036	Personnel	1					Klingon	[Stf]				Klingon	Geology Security	6	4	7	You may play this personnel aboard your [Kli] ship at a non-[AQ] mission at cost -1.
Kar'meth	LD	STVE-EN34037	V	N	34V037	Personnel	2					Klingon	[Stf]				Klingon	Astrometrics Biology Science Transporters	5	5	7	You may play this personnel abourd your [Kli] ship at a non-[AQ] mission at cost -1.
Nirok	LD	STVE-EN34038	V	N	34V038	Personnel	3					Klingon	[Cmd]				Klingon	Archaeology Exobiology Navigation Physics Security	6	6	8	You may play this personnel aboard your [Kli] ship at a non-[AQ] mission at cost -1.
Feykaab	LD	STVE-EN34039	V	N	34V039	Personnel	2					Non-Aligned	[Stf]				Norcadian	Exobiology Security Treachery	4	5	6	When you reveal cards from the bottom of your deck for a Tsukatse event, you may reveal an additional card.
Nimira	LD	STVE-EN34040	V	N	34V040	Personnel	2					Non-Aligned	[Stf]				Mari	Anthropology Exobiology Law Medical Security Telepathy	6	6	5	When you play this personnel, you may reveal an interrupt from hand. If you do not, she is stopped.
Penk Unscrupulous Promoter	LD	STVE-EN34041	V	Y	34V041	Personnel	3					Non-Aligned	[Cmd]				Norcadian	2 Acquisition Programming Security 2 Treachery	2	8	5	When you play this personnel, you may download a Tsunkatse card.
Nammoch Travelling Carnival	LD	STVE-EN34042	V	Y	34V042	Ship	6					Non-Aligned		[Cmd][Stf][Stf]		Unknown Class			8	8	9	While this ship is staffed and does not have a Damage marker on it, cards your opponents own may not cause your Tsunkatse events to leave play.
Worf Son of Mogh	VP	STVP-EN178	VP	Y	0VP178	Personnel	2					Klingon	[Cmd]				Klingon	2 Honor Officer Physics 2 Security	8	5	8	When you play this personnel, each opponent draws a card.
Historical Curiosity *VP	VP	STVP-EN189	VP	N	0VP189	Dilemma	3	S														Unless you have Anthropology, Law, and Transporters or Shields>8, randomly select two personnel to be stopped and your opponent draws up to two cards.
Stefan DeSeve Disillusioned Expatriate *VP	VP	STVP-EN190	VP	Y	0VP190	Personnel	1					Romulan	[Stf][TNG]				Human	Anthropology Diplomacy Security	4	5	6	While this personnel is present with a {traits[]=Dissident|Dissident} or a [Fed][Cmd] personnel, he is attributes +1.
Anachronistic Deviation	FotE	STVE-EN35001	V	N	35V001	Dilemma	2	D														If you command a [Pa] ship at this mission, randomly select a non-[Pa] personnel to be killed. If you command a non-[Pa] ship at this mission, randomly select a [Pa] personnel to be killed. This dilemma returns to its owner's dilemma pile.
Dumb Waiter	FotE	STVE-EN35002	V	N	35V002	Dilemma	5	D														Your opponent reveals one of his or her personnel at this mission. Unless you have the skills on that personnel, your opponent chooses three personnel to be stopped.
Strength of Arms	FotE	STVE-EN35003	V	N	35V003	Dilemma	2	P														Your opponent places a ship you command at this mission. Unless you have Diplomacy and a unique ship at this mission or Treachery and a ship with Weapons>7 at this mission, your opponent chooses a personnel to be stopped.
Unsound Logic	FotE	STVE-EN35004	V	N	35V004	Dilemma	4	D														If your opponent commands an {traits[]=Assassin|Assassin} at this mission, he or she chooses a personnel to be killed. If he or she returns that Assassin to his or her hand, he or she chooses an additional personnel to be killed.
Emergency Evacuation	FotE	STVE-EN35005	V	Y	35V005	Event	2															Plays in your core. While you command more than one ship, destroy this event. Order - Take your personnel aboard your ship and place him or her on this event. Order - Take your personnel from this event and place him or her on your ship.
Miracle Working	FotE	STVE-EN35006	V	N	35V006	Event	1															To play this event, you must command a ship with four or more staffing icons. Draw four cards, then place three cards from hand on the bottom of your deck. Destroy this event.
New Life	FotE	STVE-EN35007	V	Y	35V007	Event	1															To play this event, you must command three [TNG] personnel. Plays in your core. When a player attempts a mission with six or more personnel, he or she draws a card. Then, you draw a card.
Pulling Rank	FotE	STVE-EN35008	V	Y	35V008	Event	1															Plays on your ship with four or more staffing icons. Your {traits[]=Admiral|Admiral} and {traits[]=General|General} personnel aboard are the corresponding Commanders of this ship.
Relief Efforts	FotE	STVE-EN35009	V	Y	35V009	Event	2															Plays in your core. When your personnel on a planet is killed by an opponent's dilemma, you may beam one of your personnel aboard your ship with four or more staffing icons there to the planet (he or she joins the mission attempt). You may do this only once each dilemma.
Resilience	FotE	STVE-EN35010	V	N	35V010	Event	0															Plays in your core. While you command exactly one ship, it requires an additional damage card to destroy it.
Suppressed Evidence	FotE	STVE-EN35011	V	N	35V011	Event	1															To play this event, you must command three [TNG] personnel. Each player who does not command a completed mission must choose all but two of his or her events to return to their owner's hand. Destroy this event.
War Without End	FotE	STVE-EN35012	V	N	35V012	Event	4															Plays in your core. Order - Destroy this event to begin an engagement involving your [AU] ship. If each personnel aboard that ship is [AU], it is Weapons +4. If you win, score 10 points.
Zalkonian Storage Capsule	FotE	STVE-EN35013	V	Y	35V013	Event	2															Plays in your core. When a card you own causes your opponent to draw a card or reduce a cost, you may examine the top card of your deck. Then you may place the top card of your deck on this event. You may play [TNG] cards on this event as if they were in your hand.
Imperial Entanglements	FotE	STVE-EN35014	V	N	35V014	Interrupt	0															To play this interrupt, you must command {Romulus} and no other headquarters missions. When your opponent begins a mission attempt, discard a [Rom] card from hand to download a {shipclass=Dderidex Class|D'deridex-class ship} and up to four [Rom] personnel. Place the downloaded ship at that mission and the personnel aboard it. At the end of the mission attempt, shuffle each card you downloaded this way into your deck.
Relative Dimensions	FotE	STVE-EN35015	V	N	35V015	Interrupt	0															While your [SF] Engineer aboard your ship is facing a dilemma at a space mission, discard a card from hand to add that ship's Shields to his or her attributes until the end of the mission attempt.
Kaleb Sector Covert Rendezvous	FotE	STVE-EN35016	V	Y	35V016	Mission	0	S	4	35	A	Any affiliation (except [Bor]) may attempt this mission.						Engineer, Leadership, Navigation, Cunning>34, and a staffed Cloaking Device ship				When your mission attempt ends here, you may place your {traits[]=Cloaking Device|Cloaking Device} ship here on your {Engage Cloak}.
Nelvana III Compelling Threat	FotE	STVE-EN35017	V	Y	35V017	Mission	0	P	2	35	A	[Fed][Rom]						Diplomacy, Intelligence, Security, Treachery, and Cunning>34				While this mission is complete, increase the attribute requirements of each opponent's mission by the highest Weapons among your staffed ships at that mission.
Romulus Patient Stronghold	FotE	STVE-EN35018	V	Y	35V018	Mission	0	H	2	0	A	Romulan Headquarters						You may play [Rom] cards and equipment at this mission.				You cannot command another headquarters mission. When you play a {shipclass=Dderidex Class|D'deridex-class ship}, it is cost -1. When you are about to move your D'deridex-class ship to an opponent's mission, subtract 3 from the span total required.
Turo	FotE	STVE-EN35019	V	N	35V019	Personnel	2					Cardassian	[Stf]				Cardassian	Biology Engineer Intelligence Treachery	4	6	5	While this personnel is aboard your {shipclass=Keldon Class|Keldon-class ship}, the first {traits[]=Capture&cardtype=Event|Capture} or {traits[]=Punishment&cardtype=Event|Punishment} event you play each turn is cost -1.
Branson	FotE	STVE-EN35020	V	N	35V020	Personnel	2					Federation	[Stf][TNG]				Human	Astrometrics Navigation Officer	5	6	5	While this personnel is aboard your {shipclass=Sovereign Class|Sovereign-class ship}, it is attributes +1.
Erik Pressman Stern Authoritarian	FotE	STVE-EN35021	V	Y	35V021	Personnel	2					Federation	[Cmd][E]				Human	Intelligence Leadership Officer Physics Treachery	4	6	6	While this personnel is aboard your [TNG] ship, it gains Cloaking Device.
Garvey	FotE	STVE-EN35022	V	N	35V022	Personnel	2					Federation	[Stf][TNG]				Human	Anthropology Diplomacy Programming Security	4	6	6	While each player has four or more cards in hand, this personnel is attributes +1 and gains Intelligence and Officer.
Homn Lurching Valet	FotE	STVE-EN35023	V	Y	35V023	Personnel	2					Federation	[Stf][TNG]				Alien	Honor	5	5	7	When you play this personnel, choose an opponent to draw three cards, then you may draw cards until you have an equal number of cards in hand as that opponent.
Kurn Exchange Officer	FotE	STVE-EN35024	V	Y	35V024	Personnel	2					Federation	[Cmd][TNG]				Klingon	Honor Navigation Officer	6	5	7	While this personnel is facing a dilemma, you may discard a random card from hand to have him gain a skill on a [TNG] personnel in your discard pile until the end of the mission attempt.
Lwaxana Troi Psychic Tutor	FotE	STVE-EN35025	V	Y	35V025	Personnel	2					Federation	[TNG]				Betazoid	Anthropology Diplomacy Telepathy	6	6	3	When you play this personnel, you may download up to two cards. Those cards must be {Common Ground}, {Disadvantage Into Advantage}, or {New Life}.
