Name	Set	ImageFile	Rarity	Unique	CollectorsInfo	Type	Cost	Mission/DilemmaType	Span	Points	Quadrant	Affiliation	Icons	Staff	Keywords	Class	Species	Skills	Integrity/Range	Cunning/Weapons	Strength/Shields	Text
Kira Nerys Outspoken Major	Ge	st2e-en11015	P	Y	11P015	Personnel	3					Bajoran	[Cmd][DS9]				Bajoran	Diplomacy Honor Leadership Security	6	6	6	While this personnel is facing a dilemma, each [Baj] personnel present is attributes +1 and gains Honor.
Subterranean Barrier	Ge	st2e-en11005	P	N	11P005	Dilemma	3	P														Unless you have Biology, Exobiology, Geology and Integrity>25 or Diplomacy, Leadership, Officer and Cunning>32, all your personnel are stopped and this dilemma returns to its owner's dilemma pile.
The Caretaker's "Guests"	Ge	st2e-en11006	P	N	11P006	Dilemma	2	D														Your opponent chooses a personnel. You may replace him or her with any one personnel of the same affiliation from your discard pile. Place the personnel your opponent chose on the top of his or her owner's deck.
Learning Curve	Ge	st2e-en11010	P	N	11P010	Event	4								Decay:  4. 							Plays in your core. At the end of each of your turns, if you played two or more [Maq] personnel this turn, place two cards from the top of your deck on this event. You may play cards from this event as though there were in your hand.
No-Win Situation	Ge	st2e-en11011	P	N	11P011	Event	5															Plays in your core. When your dilemma is prevented or its requirements are met, randomly select an opponent's personnel that was facing that dilemma to be stopped.
The Genesis Effect	Ge	st2e-en11012	P	Y	11P012	Event	4															Plays on your mission. When you play this event, name a dilemma. When your personnel face that dilemma at this mission, prevent and overcome it.
Jasad	Ge	st2e-en11016	P	N	11P016	Personnel	3					Cardassian	[Cmd]		Gul. 		Cardassian	Intelligence Navigation Officer Treachery	4	6	6	While this personnel is aboard your [Car] ship, that ship is attributes +1 for each of your different Capture cards and each of your different Punishment cards.
James T. Kirk Original Thinker	Ge	st2e-en11017abc	P	Y	11P017	Personnel	5					Federation	[Cmd][TOS][Pa][E]		Admiral. Commander:  U.S.S. Enterprise. 		Human	Diplomacy 2 Honor Leadership Officer	7	6	6	When a dilemma is about to be revealed, if this personnel is attempting a mission, you may remove him from the game to prevent and overcome that dilemma.
Spock Trainee Instructor	Ge	st2e-en11018	P	Y	11P018	Personnel	4					Federation	[Cmd][TOS][Pa][E]		Commander: U.S.S. Enterprise. 		Human/Vulcan	Biology Honor Leadership Officer Physics Science	7	8	7	When a Damage card is about to be placed on your ship that this personnel is aboard, you may kill him to remove it from the game instead.
Tom Paris Starfleet Observer	Ge	st2e-en11019	P	Y	11P019	Personnel	2					Federation	[Stf][Maq]				Human	Biology Geology Navigation Science	4	6	5	When this personnel is stopped by a dilemma, you may discard a card from hand to choose one: draw two cards; or take a [Maq] personnel from your discard pile into your hand.
Tuvok Undercover	Ge	st2e-en11020	P	Y	11P020	Personnel	3					Federation	[Cmd][Maq]		Infiltrator. 		Vulcan	Navigation Officer Science Security	6	7	7	While this personnel is facing a dilemma and you have a [Maq] personnel present, this personnel is attributes +1 and gains Intelligence.
Kruge Instinctive Commander	Ge	st2e-en11022b	P	Y	11P022	Personnel	2					Klingon	[Cmd][Pa]		Commander: &lt;em&gt; I.K.S. Qel'poh&lt;/em&gt;. 		Klingon	Astrometrics Intelligence Officer Treachery	3	6	7	When you win an engagement involving this personnel and there are two or less personnel aboard an opponent's ship involved, you may remove a damage event from that ship to place those personnel in your brig. You now command that ship (it is now a [Kli] ship).
David Marcus Young Scientist	Ge	st2e-en11024	P	Y	11P024	Personnel	1					Non-Aligned	[Pa]				Human	2 Biology Exobiology Physics Programming 2 Science	5	7	6	When this personnel is stopped by a dilemma, you may destroy an event in your core (if you do not, lose 5 points instead).
Khan Noonien Singh Genetically-Engineered Nemesis	Ge	st2e-en11025	P	Y	11P025	Personnel	4					Non-Aligned	[Cmd][Pa]		Commander: U.S.S. Reliant. Genetically Enhanced. 		Human	Exobiology Leadership Programming 2 Treachery	2	8	8	While present with an opponent's personnel, each of that opponent's personnel is attributes -1.
Queen's Borg Sphere Contingency Vessel	Ge	st2e-en11026	P	Y	11P026	Ship	6					Borg		[Stf][Stf][Stf][Stf]		Sphere			9	10	9	While this ship is at a [Bor] mission, personnel aboard it are attributes +1. While your Borg Queen is aboard this ship, it is staffed.
U.S.S. Enterprise Earth's Savior	Ge	st2e-en11027	P	Y	11P027	Ship	5					Federation	[TOS][Pa]	[Cmd][Stf]		Constitution Class			8	7	7	While you command a [TOS] personnel, you may play this ship at your Earth. When this ship is about to move between Earth and another mission, subtract 1 from the Range required.
Jadzia Dax Soldier of Fortune	IMD	st2e-en13093	C	Y	13C093	Personnel	2					Non-Aligned	[Cmd][AU]		Host. 		Trill	Engineer Leadership Navigation	6	7	6	When this personnel is randomly selected by a dilemma, draw cards up to the cost of a personnel present, then place the same number of cards from hand on the bottom of your deck in any order.
Energize	IMD	st2e-en13027	U	Y	13U027	Event	3								Decay: 4. 							Plays in your core. At the start of each of your turns, place the top card of your deck on this event. The first non-[TNG] personnel you play each turn is cost -2 for each card on this event.
Wesley Crusher Battleship Helmsman	IMD	st2e-en13082	C	Y	13C082	Personnel	4					Federation	[Stf][TNG][AU]				Human	Astrometrics Engineer Navigation Officer Physics Programming	5	7	5	While your [TNG] personnel who has a cost of 4 or more is present, the ship this personnel is aboard is attributes +1 and this personnel gains Geology and Science.
Rekar Tool of the Tal'Shiar	IMD	st2e-en13100ab	U	Y	13U100	Personnel	4					Romulan	[Cmd]		Commander: U.S.S. Prometheus. 		Romulan	Astrometrics Engineer Intelligence Leadership Officer Security	4	6	6	When you play this personnel, if you command an Intelligence personnel, he is cost -1. When your [Rom] personnel present who has a cost of 4 or more attempts a non-[Rom] mission, subtract one from the number of dilemmas your opponent can draw.
Captain's Log	IMD	st2e-en13026	R	Y	13R026	Event	4															Plays in your core. While facing a dilemma, you may exclude your corresponding Commander aboard his or her ship from random selections.
Travis Mayweather Opportunistic Sergeant	IMD	st2e-en13115	U	Y	13U115	Personnel	1					Starfleet	[Stf][Pa][AU]		MACO. 		Human	Anthropology Security	4	6	6	When this personnel is an eligible target for a random selection, if you have no cards in hand, you may exclude a [SF] personnel present from that selection.
Charles Tucker III Competent Engineer	IMD	st2e-en13104	C	Y	13C104	Personnel	2					Starfleet	[Cmd][Pa][AU]				Human	Engineer Physics Programming Transporters	5	5	6	While you have no cards in your hand, cards your opponent owns cannot destroy your events.
Infestation	IMD	st2e-en13010	U	N	13U010	Dilemma	2	D														Your opponent may have more than three copies of this card in his or her dilemma pile. Your personnel can face more than one copy of this dilemma during each mission attempt. Choose a personnel to be stopped.
Soval Idealist	IMD	st2e-en13112	U	Y	13U112	Personnel	1					Starfleet	[Stf][Pa][AU]				Vulcan	Programming Science	6	7	6	While you have no cards in hand, this personnel gains Biology, Exobiology, and Geology.
Marlena Moreau (Mirror)	IMD	st2e-en13069	C	N	13C069	Personnel	1					Federation	[Stf][TOS][Pa][AU]				Human	Biology Physics 2 Treachery	2	6	4	While you command an [AU] personnel, you may play this personnel at cost +1 to make each player discard a personnel from hand.
Critical Care	IMD	st2e-en13044	U	Y	13U044	Mission	0	P	2	35	D	Any affiliation may attempt this mission.						Honor, 3 Medical, Science and Cunning>32				When you complete this mission, you may take up to three personnel in your discard pile and place each on the bottom of his or her owner's decks.
Beverly Crusher Battleship Doctor	IMD	st2e-en13059	C	Y	13C059	Personnel	4					Federation	[Stf][TNG][AU]				Human	Biology Exobiology 2 Medical Science	6	6	4	When you play this personnel, if you command an [AU][TNG] Officer personnel, she is cost -1. When your [TNG] personnel present who has a cost of 4 or more is about to be killed by a dilemma, you may discard a card from hand to stop that personnel instead.
Unimatrix Zero	IMD	st2e-en13039	R	N	13R039	Event	6															To play this event, you must command three [Bor] personnel. When you play this event, for each unique Borg personnel you command, this event is cost -1. Plays in your core. You may spend an additional counter each turn. Each unique personnel you command gains [AU].
Hoshi Sato Captain's Woman	IMD	st2e-en13105	U	Y	13U105	Personnel	2					Starfleet	[Stf][Pa][AU]				Human	Anthropology Programming 2 Treachery	2	6	5	While you have no cards in hand, this personnel and each of your Leadership personnel present are attributes +1.
Revised Seven of Nine Shock-Trooper	IMD	st2e-en13078	U	Y	13U078	Personnel	3					Federation	[Voy][Fut]				Hologram	Engineer 2 Security	5	5	7	Order - Discard a card titled {Seven of Nine} or Revised Seven of Nine from hand to choose one: place a personnel present on the bottom of his or her owner's deck, or take a Hologram from your discard pile into hand.
Leonard H. McCoy Fiendish Physician	IMD	st2e-en13067	R	Y	13R067	Personnel	2					Federation	[Stf][TOS][Pa][AU]				Human	2 Biology Exobiology Medical Science	4	6	5	While you command an [AU] personnel, you may play this personnel at cost +3 to name a personnel. Each opponent kills each personnel he or she commands with that card title.
The Inner Light	IMD	st2e-en13036	R	Y	13R036	Event	2															To play this event, you must command no [Bor] cards. Plays in your core. When you play this event, you may play an [AU] personnel aboard your ship. That personnel loses each of his or her icons (except for [AU] and those in gametext), gains [Stf], and becomes [NA]. When this event is destroyed, kill that personnel.
Jonathan Archer Covetous Commander	IMD	st2e-en13107	R	Y	13R107	Personnel	4					Starfleet	[Cmd][Pa][AU]		Commander: I.S.S. Enterprise. 		Human	Astrometrics Leadership Navigation Officer Security 2 Treachery	2	6	6	When this personnel uses a skill to complete a mission, if you have no cards in hand, score 5 points. You may do this only once each turn. Order - Discard a card from hand to download {Watch Dog}.
Distraction	IMD	st2e-en13008	C	N	13C008	Dilemma	2	D														Choose a number of personnel who have a total cost of 4 or more to be stopped.
Erika Benteen Leyton's Adjunct	IMD	st2e-en13061	R	Y	13R061	Personnel	2					Federation	[Cmd][E]		Commander: U.S.S. Lakota. 		Human	Intelligence Leadership Officer Security	5	6	6	When this personnel uses a skill to complete a mission, you may discard a personnel who has a cost of 4 or more from hand to unstop all your stopped [Fed] personnel at this mission.
U.S.S. Lakota Modified Starship	IMD	st2e-en13118	R	Y	13R118	Ship	5					Federation	[E]	[Stf][Stf][Stf]		Excelsior Class			8	7	7	This ship is attributes +2 for each corresponding Commander aboard it.
Phlox Sadistic Physiologist	IMD	st2e-en13111	R	Y	13R111	Personnel	4					Starfleet	[Stf][Pa][AU]				Denobulan	Biology Engineer 2 Exobiology Medical Science 2 Treachery	2	6	5	Order - If you have no cards in hand, each opponent must kill one of his or her non-unique personnel. You may do this only once each turn.
Worf Defiant Commander	IMD	st2e-en13084	R	Y	13R084	Personnel	4					Federation	[Cmd][DS9]		Commander: U.S.S. Defiant. 		Klingon	Diplomacy 2 Honor Leadership Officer	8	5	8	Each of your personnel present who has a cost of 4 or more is attributes +1.
Dangerous Missions	IMD	st2e-en13006	U	N	13U006	Dilemma	3	P														Place this dilemma on this mission. Each personnel who has a cost of 2 or less cannot use his or her skills while facing dilemmas. At the end of this turn, this dilemma is overcome.
Preventative Repercussions	IMD	st2e-en13016	C	N	13C016	Dilemma	2	S														Randomly select three personnel. If the total cost of those personnel is 5 or less, they are killed. Otherwise, randomly select one of those personnel to be stopped.
Aftereffects	IMD	st2e-en13001	C	N	13C001	Dilemma	2	P														Randomly select three personnel. If the total cost of those personnel is 5 or less, they are killed. Otherwise, randomly select one of those personnel to be stopped.
Seasoned Leader	IMD	st2e-en13033	C	Y	13C033	Event	2															To play this event, you must command three [AU][SF] personnel. Plays in your core. When you play a personnel who has a cost of 4 or more, you may choose one: draw a card; download a [SF] Leadership personnel; or shuffle two cards from hand into their owner's deck.
Deyos Ruthless Administrator	IMD	st2e-en13055	U	Y	13U055	Personnel	4					Dominion	[Cmd]				Vorta	Leadership Science 2 Security 2 Treachery	2	6	4	When you play this personnel, if you command a Vorta, this personnel is cost -1. While this personnel is attempting a mission, you may meet Integrity and Strength requirements with Cunning instead.
Fractured Time	IMD	st2e-en13009	C	N	13C009	Dilemma	4	D														Randomly select nine personnel. All your other personnel are removed from the game.
Data From the City of Rateg	IMD	st2e-en13099	R	Y	13R099	Personnel	5					Romulan	[Cmd]		Dissident. 		Android	Engineer Exobiology Intelligence Programming Transporters	6	10	10	Order - Name a dilemma. While this personnel is facing that dilemma, he cannot be killed or stopped. This effect lasts until this order is executed again.
Strange New Worlds	IMD	st2e-en13034	R	Y	13R034	Event	4															Plays on an opponent's mission. Replace this mission's requirements (and alternate requirements in game text) with Anthropology, Diplomacy, Law, and Integrity>32.
Call of the Nagus	IMD	st2e-en13024	C	N	13C024	Event	3															Download three [Fer] personnel. Choose an opponent to select two of those personnel to be placed beneath your Ferenginar (discard them if you do not command Ferenginar). Then place the other personnel in your hand. Destroy this event.
Brunt Nice Guy	IMD	st2e-en13085	U	Y	13U085	Personnel	4					Ferengi	[Stf][AU]		Smuggler. Thief. 		Ferengi	Archaeology Engineer Honor Medical Navigation Programming Security	6	5	4	When you play this personnel, choose one: download an [AU] personnel; or download a [Fer] ship.
Nog Bar Owner	IMD	st2e-en13087	U	Y	13U087	Personnel	2					Ferengi	[Stf][AU]				Ferengi	Acquisition Engineer Physics Security Treachery	3	6	4	While you have six or more cards in hand, this personnel is attributes +3. While you command more events than an opponent, if you command Ferenginar, that opponent's events cannot destroy your events.
I.S.S. Enterprise Terran Flagship	IMD	st2e-en13122	R	Y	13R122	Ship	4					Starfleet	[Pa][AU]	[Cmd]	Cloaking Device. 	NX Class			6	5	5	To play this ship, you must command three [AU] personnel. You do not need to spend all your counters on your turns. While you have no cards in your hand, this ship is Range +2.
Maximilian Forrest Confident Captain	IMD	st2e-en13110	R	Y	13R110	Personnel	4					Starfleet	[Cmd][Pa][AU]		Commander: I.S.S. Enterprise. 		Human	Archaeology Biology Law Leadership Navigation Officer Transporters Treachery	4	6	6	While this personnel is facing a dilemma, if you have no cards in hand, he cannot be placed in an opponent's brig or killed.
Phoenix Risen From the Ashes	IMD	st2e-en13120	R	Y	13R120	Ship	3					Non-Aligned	[Pa]	[Stf]		Phoenix Class			0	0	0	While this ship is at a non-headquarters mission and does not have a Damage marker on it, each of your opponents needs an additional 10 points to win the game.
Mardel Overseer	IMD	st2e-en13054	U	Y	13U054	Personnel	3					Cardassian	[Cmd][AU]				Cardassian	Anthropology Engineer Geology Physics Security Treachery	3	5	6	While this personnel is facing a dilemma, you may discard a personnel from hand to add his or her cost to this personnel's attributes until the end of that dilemma.
Elim Garak Crafty Underling	IMD	st2e-en13053	R	Y	13R053	Personnel	4					Cardassian	[Cmd][AU]				Cardassian	Anthropology Law 2 Security 2 Treachery	2	6	6	When you play this personnel, if you command a Treachery personnel, he is cost -1. While this personnel is attempting a mission, you may discard an [AU] card from hand to make him gain a skill of your choice until the end of that mission attempt.
Odo Efficient Overseer	IMD	st2e-en13050	R	Y	13R050	Personnel	4					Bajoran	[Cmd][AU]		Shape-shifter. 		Changeling	Geology Leadership Officer Programming Security	4	8	8	While this personnel is attempting a mission, you may kill one of your personnel to make him gain a skill on a personnel in your discard pile who has a cost of 4 or more until the end of that mission attempt.
Call to Arms	IMD	st2e-en13025	U	Y	13U025	Event	3															Plays in your core. When you win combat or an engagement involving two of your personnel who both have a cost of 4 or more, score 10 points.
Brutal Experiments	IMD	st2e-en13042	R	N	13R042	Interrupt	0															When any number of your [AU] personnel facing a dilemma are about to be killed, destroy a non-Hand Weapon equipment present to prevent that. Those personnel are stopped instead.
Montgomery Scott Uncivilized Engineer	IMD	st2e-en13070	U	Y	13U070	Personnel	2					Federation	[Cmd][TOS][Pa][AU]				Human	2 Engineer Programming 2 Transporters	4	5	5	While you command an [AU] personnel, you may play this personnel at cost +2 to make each player destroy an event he or she commands.
Crew Advancement	IMD	st2e-en13005	C	N	13C005	Dilemma	0	D							Consume: 2. 							Your opponent names an attributes (Integrity, Cunning, or Strength). Your personnel with the highest named attribute is stopped.
Farrell	IMD	st2e-en13062	C	N	13C062	Personnel	1					Federation	[TOS][Pa][AU]				Human	Archaeology Geology Security	4	6	6	While you command an [AU] personnel, you may play this personnel at cost +2 to make each player download a unique personnel.
U.S.S. Enterprise-D Battleship	IMD	st2e-en13117	C	Y	13C117	Ship	6					Federation	[TNG][AU]	[Cmd][Stf][Stf][Stf]		Galaxy Class			8	8	9	When you win an engagement involving this ship, you may score 5 points.
Chula: The Dice	IMD	st2e-en13004	R	N	13R004	Dilemma	3	D														Unless you have a personnel with Integrity>6, a second personnel with Cunning>6, and a third personnel with Strength>6, all your personnel are stopped.
Rom Professional Soldier	IMD	st2e-en13089ab	U	Y	13U089	Personnel	3					Ferengi	[Stf][AU]				Ferengi	Geology Navigation Physics Science	6	7	4	When this personnel is facing a dilemma, you may exchange two cards in hand with an interrupt beneath your Ferenginar. You may do this only once each dilemma.
T'Pol Not a Slave	IMD	st2e-en13114	R	Y	13R114	Personnel	4					Starfleet	[Cmd][Pa][AU]				Vulcan	Anthropology Astrometrics Engineer Leadership Officer Programming Science	4	7	6	When you play this personnel, if you command an Officer personnel, this personnel is cost -1. While you have no cards in hand, this personnel is attributes +1.
Hikaru Sulu Savage Security Chief	IMD	st2e-en13063	C	Y	13C063	Personnel	2					Federation	[Cmd][TOS][Pa][AU]				Human	Biology Physics 2 Security 2 Treachery	2	6	6	While you command an [AU] personnel, you may play this personnel at cost +1 to draw a card for each of your [TOS] Treachery personnel, then place the same number of cards from hand on the bottom of your deck in any order.
Brennan Scott	IMD	st2e-en13103	C	N	13C103	Personnel	2					Starfleet	[Stf][Pa][AU]		MACO. 		Human	Astrometrics Geology Honor Medical Security	8	8	8	This personnel is attributes -1 for each card in your hand.
Gint The First Grand Nagus	IMD	st2e-en13086	U	Y	13U086	Personnel	6					Ferengi	[AU]				Ferengi	2 Acquisition 2 Law 2 Leadership	4	7	2	When you play this personnel, if you command an Acquisition personnel, he is cost -3. While you command four cards that have a cost of four or more, you may spend an additional counter each turn.
Defiant Mirror Warship	IMD	st2e-en13119	R	Y	13R119	Ship	7					Non-Aligned	[AU]	[Cmd][Cmd][Cmd][Stf]		Defiant Class			8	10	10	To play this ship, you must command three [AU] personnel. When you play this ship, you may discard any number of cards from hand. This ship is cost -1 for each card discarded this way.
Revised Paris Female Ensign Chaser	IMD	st2e-en13077	U	Y	13U077	Personnel	1					Federation	[Voy][Fut]				Hologram	Astrometrics 2 Navigation Treachery	3	5	6	Order - Discard a card titled {Tom Paris} or Revised Paris from hand to make each of your [Fut][Voy] Holograms gain [Cmd] until the end of this turn. You may do this only once each turn.
Paranoid Escape	IMD	st2e-en13015	R	N	13R015	Dilemma	4	P														Place this dilemma on this mission. Randomly select a personnel to be removed from the game. You cannot play cards that have the same title as that personnel. When you complete this mission, put the personnel removed from the game in his or her owner's hand and this dilemma is overcome.
Tuvok Coldly Logical Soldier	IMD	st2e-en13097	R	Y	13R097	Personnel	3					Non-Aligned	[Stf][AU]				Vulcan	Intelligence Programming Security	6	7	7	When you download a card, if you command an [AU] personnel and you have not downloaded a card titled Tuvok this turn, you may also download this personnel. (This ability may be used while this personnel is in your deck.)
Lwaxana Troi Extravagant Ambassador	IMD	st2e-en13068	C	Y	13C068	Personnel	6					Federation	[E]				Betazoid	Diplomacy Honor Law Telepathy	6	6	3	When you play this personnel, if you command three [Fed] personnel, she is cost -5.
Interphasic Effects	IMD	st2e-en13011	C	N	13C011	Dilemma	4	D							Consume: 1. 							Unless you have an [AU] personnel, randomly select a personnel to be killed and your opponent may choose an event to destroy.
Pran Thot	IMD	st2e-en13058	R	Y	13R058	Personnel	4					Dominion	[Cmd]		Commander: Tykk. General. 		Breen	Engineer Leadership Medical Navigation Officer Physics	6	7	7	When you play this personnel, each player discards any number of cards from hand that have a total cost of 4 or more. If a player cannot, he or she discards his or her entire hand.
These Are The Voyages	IMD	st2e-en13037	C	N	13C037	Event	1															Draw a number of cards equal to the cost of one of your personnel, then place three cards from hand on the bottom of your deck in any order. Destroy this event.
Slar Gorn Slave Master	IMD	st2e-en13096	R	Y	13R096	Personnel	3					Non-Aligned	[Cmd][Pa][AU]				Gorn	2 Engineer Physics Programming Security Treachery	2	3	3	This personnel is Cunning +1 and Strength +1 for each [AU] personnel present.
Investigate Derelict	IMD	st2e-en13046	U	Y	13U046	Mission	0	S	3	35	A	Any affiliation may attempt this mission.			Region: Delphic Expanse. 			Engineer, Exobiology, Navigation, Security, and Cunning>35				When you complete this mission, if an opponent has had more turns than you have, restore all Range of your ship at this mission used this turn.
Revised Janeway Cold-Blooded Killer	IMD	st2e-en13074	U	Y	13U074	Personnel	2					Federation	[Voy][Fut]				Hologram	Leadership Officer Science 2 Treachery	1	6	5	While this personnel is facing a dilemma, you may discard a card titled {Kathryn Janeway} or Revised Janeway from hand to make her Cunning +5 and Strength +5 until the end of that dilemma. 
Sabotaged Transporter	IMD	st2e-en13032a	R	N	13R032	Event	4															Plays in your core. When a personnel is stopped by a dilemma you own, you may discard a personnel who has a cost of 4 or more from hand to kill that personnel.
Bigger Tattoo	IMD	st2e-en13023	R	Y	13R023	Event	4								Q. 							Plays in your core. When you draw dilemmas, if your opponent's personnel is attempting a space mission, you may remove a planet dilemma you have drawn from the game to draw two additional dilemmas. When you draw dilemmas, if your opponent's personnel is attempting a planet mission, you may remove a space dilemma you have drawn from the game to draw two additional dilemmas.
Predicament	IMD	st2e-en13031	U	N	13U031	Event	3															To play this event, you must command three [AU] personnel. Plays in your core. When a personnel that the player on your right commands begins a mission attempt, you may destroy this event to draw three extra dilemmas and spend three extra in total cost on dilemmas.
Spock Man of Integrity	IMD	st2e-en13080	R	Y	13R080	Personnel	3					Federation	[Cmd][TOS][Pa][AU]				Human/Vulcan	Engineer Honor Programming Science Transporters	6	8	7	While you command an [AU] personnel, you may play this personnel at cost +2 to make each player place a personnel from hand on a headquarters mission where that personnel could be played.
James T. Kirk Brutal Barbarian	IMD	st2e-en13065	R	Y	13R065	Personnel	2					Federation	[Cmd][TOS][Pa][AU]				Human	Law 2 Leadership Officer 2 Treachery	2	6	6	While you command an [AU] personnel, you may play this personnel at cost +2 to have him gain any skill of your choice and make each of your [AU] personnel attributes +1 until the end of this turn.
Gal Gath'thong Pride of the Praetor	TV	ST2E-EN12122ab	R	Y	12R122	Ship	4					Romulan	[Pa]	[Cmd][Cmd]	Cloaking Device. 	Bird-of-Prey Class			7	6	6	To play this ship, you must command two [Pa][Rom] personnel. When you move this ship from an opponent's mission, if this ship's Commander is aboard, that opponent must discard two cards from hand (limit two cards per turn).
D-7 Battlecruiser	TV	ST2E-EN12120	U	N	12U120	Ship	4					Klingon	[Pa]	[Cmd][Cmd]	Cloaking Device. 	D-7 Class			8	7	6	To play this ship, you must command two [Pa][Kli] personnel.
Delta Flyer Innovative Vessel	TV	st2e-en12116	R	Y	12R116	Ship	4					Federation	[Voy]	[Stf][Stf]		Delta Flyer Class			10	7	7	While you don not command a headquarters mission, you may play this ship at the same mission as your U.S.S. Voyager. Personnel aboard this ship cannot attempt missions.
T'Auethn Obedient Centurian	TV	ST2E-EN12108	R	Y	12R108	Personnel	5					Romulan	[Cmd][Pa]				Romulan	Astrometrics Law Navigation Physics	6	6	4	When you play this personnel, reveal an opponent's hand. For each event revealed, this personnel is cost -1. Then you may choose a non-ship card revealed and remove it from the game. Order - Kill this personnel to discard a card from hand.
Gem	TV	st2e-en12101	U	N	12U101	Personnel	3					Non-Aligned	[Pa]				Minaran	Honor Telepathy	7	5	3	When this personnel begins a mission attempt, you may remove her from the game to name a dilemma and choose an opponent to remove a copy of that dilemma in his or her dilemma pile from the game. That opponent shuffles and replaces his or her dilemma pile.
Koloth Ingratiating Captain	TV	ST2E-EN12091	R	Y	12R091	Personnel	4					Klingon	[Cmd][Pa]				Klingon	Diplomacy Exobiology Honor Medical Officer	7	6	8	When you play this personnel, if you command two [Pa] Klingons, this personnel is cost -2. While facing a dilemma, each of your Klingons present is Cunning +2.
Dukat Pah-Wraith Puppet	TV	ST2E-EN12098	R	Y	12R098	Personnel	2					Non-Aligned	[Cmd]				Cardassian	Transporters 2 Treachery	2	6	6	While you have no cards in your discard pile, this personnel is Cunning +4, Strength +4, and cannot be killed by dilemmas. Order - Examine and remove two cards in a player's discard pile from the game. You may do this only once each turn.
Mara Science Officer	TV	ST2E-EN12095a	U	Y	12U095	Personnel	5					Klingon	[Cmd][Pa]				Klingon	Archaeology Engineer Honor Programming Science	4	6	6	When you play this personnel, if you command two [Pa] Klingons, this personnel is cost -2. When you play a [Pa] [Kli] personnel, you may discard a [Pa] card from hand to download an interrupt.
Korax Instigator	TV	ST2E-EN12093	U	Y	12U093	Personnel	2					Klingon	[Cmd][Pa]				Klingon	Astrometrics Engineer Security	4	5	5	When you play this personnel, if you command two [Pa] Klingons, this personnel is cost -1. This personnel is Strength +1 for each [Pa][Kli] personnel present.
Kang Vigilant Commander	TV	ST2E-EN12089	R	Y	12R089	Personnel	4					Klingon	[Cmd][Pa]				Klingon	Honor Leadership Officer Physics Security	6	6	8	When you play this personnel, if you command two [Pa] Klingons, this personnel is cost -2. While facing a dilemma, each of your Klingons present is Integrity +2.
Orfil Quinteros	TV	ST2E-EN12079	U	N	12U079	Personnel	3					Federation	[Cmd][TNG]				Human	Engineer Geology Honor Physics Programming	7	6	6	When you play this personnel, each player chooses one: download a non-unique ship; draw two cards; shuffle his or her deck; or shuffle his or her dilemma pile.
Julian Bashir Medical Staffer	TV	ST2E-EN12071	R	Y	12R071	Personnel	3					Federation	[Stf][DS9]		Genetically Enhanced. 		Human	Biology Exobiology 2 Medical	5	8	6	You may play this personnel aboard your [TOS] ship. At the start of each of your turns, you may take a personnel in your discard pile and place that personnel on the bottom of your deck. When you do this, each opponent may do the same with his or her discard pile and deck.
Gary Mitchell Godlike Mutant	TV	ST2E-EN12063	C	Y	12C063	Personnel	2					Federation	[Cmd][TOS][Pa]				Human	Geology Navigation Officer Physics Transporters	4	5	5	You may play this personnel at cost +1 to make him attributes +5 and gain Telepathy and Treachery until the end of this turn.
Chakotay First Officer	TV	ST2E-EN12060	R	Y	12R060	Personnel	7					Federation	[Cmd][Voy]				Human	Anthropology Leadership Officer	6	6	6	When you play this personnel, you may discard two cards from hand to download two [Voy] Treachery personnel and place each where he or she could be played.
Carolyn Palamas	TV	ST2E-EN12059	C	N	12C059	Personnel	1					Federation	[Stf][TOS][Pa]				Human	Anthropology Archaeology Science	6	5	4	You may play this personnel at cost +2 to reveal the top card of your deck. If that card's cost is odd, you may subtract one from the number of dilemmas your opponent may draw this turn. Otherwise, add one to the number of dilemmas your opponent may draw this turn.
Bejal Otner Wormhole Theorist	TV	ST2E-EN12057	U	Y	12U057	Personnel	4					Federation	[Stf][E]				Trill	Astrometrics Engineer Navigation Science	5	6	5	You may play this personnel at Mouth of the Wormhole. When this personnel uses a skill to complete a [GQ] mission, score 5 points. You may do this only once each turn.
Areel Shaw	TV	st2e-en12055	C	N	12C055	Personnel	1					Federation	[Cmd][TOS][Pa]				Human	Diplomacy Law Officer	5	5	4	You may play this personnel at cost +2 to examine a number of cards from the top of your deck equal to the number of [TOS] personnel you command who have Honor or Officer. Take one of those cards into hand and shuffle the rest into your deck.
Lovok Founder Effective Changeling	TV	ST2E-EN12053	U	Y	12U053	Personnel	3					Dominion	[Cmd]		Founder. Infiltrator. Shape-shifter. 		Changeling	Astrometrics 2 Intelligence Officer 2 Treachery	2	7	7	While this personnel is not present with your personnel, an opponent cannot take command of, capture, or kill him.
Krajensky Founder Adversary	TV	ST2E-EN12052ab	R	Y	12R052	Personnel	2					Dominion	[Cmd]		Founder. Infiltrator. Shape-shifter. 		Changeling	Diplomacy Intelligence Law Treachery	3	6	5	When personnel the opponent on your right commands attempts this mission, if this mission has two or more dilemmas overcome beneath it, you may draw two extra dilemmas and spend two extra in total cost on dilemmas.
Oran Irritable Gul	TV	ST2E-EN12049	U	Y	12U049	Personnel	3					Cardassian	[Cmd][Pa]		Gul. 		Cardassian	Medical Officer Physics Science	4	5	6	When you play this personnel, this personnel and a unique personnel present gain any one skill of your choice until the end of this turn.
