Name	Set	ImageFile	Rarity	Unique	CollectorsInfo	Type	Cost	Mission/DilemmaType	Span	Points	Quadrant	Affiliation	Icons	Staff	Keywords	Class	Species	Skills	Integrity/Range	Cunning/Weapons	Strength/Shields	Text
Breen Founder Persuader	Excelsior11	STVE-EN17057	V	Y	17 V 57	Personnel	4					Dominion	[Stf]		Founder. Infiltrator. Shape-shifter.		Changeling	Archaeology Engineer Exobiology Geology Intelligence Science Transporters	4	7	7	When you play this personnel, if you have completed a mission requiring Engineer or Science, she is cost -4.
Changeling Infiltrator	Excelsior11	STVE-EN19010	V	Y	19 V 10	Personnel	0					Dominion					Changeling	Founder. Infiltrator. Shape-shifter.	0	0	0	Order - Choose a captive in your brig. While that captive is in your brig, this personnel gains all icons, skills, keywords and attributes on that personnel. These effects last until this order is executed again.
Crom Open-minded	Excelsior11	STVE-EN26028	V	Y	26 V 28	Personnel	3					Dominion	[Cmd]		General.		Breen	Biology Diplomacy Leadership	5	7	7	When you play this personnel, if you command four missions that require Strength, you may download up to three [Dom] personnel of different species.
Draz Overeager	Excelsior11	STVE-EN26029	V	Y	26 V 29	Personnel	2					Dominion	[Stf]				Breen	Engineer Medical Programming Transporters	4	6	7	When an Assault, Commodity, Infiltration, or Maneuver event you own is destroyed, you may stop your personnel present with a cost of 4 or more to download an Assault, Commodity, Infiltration, or Maneuver event.
Duran'Adar Attentive Sixth	Excelsior11	ST2E-EN07060	U	Y	7 U 60	Personnel	4					Dominion	[Stf]		Alpha.		Jem'Hadar	Engineer Programming Security	6	5	7	When this personnel uses a skill to complete an [AQ] mission, score 5 points. You may do this only once each turn.
Eris Harbinger of the Dominion	Excelsior11	STVE-EN23040	V	Y	23 V 40	Personnel	4					Dominion	[Cmd]				Vorta	Diplomacy Medical Transporters Treachery	4	6	4	When you play this personnel, if you command a Founder and a Vorta, you may score 5 points. When you begin combat involving this personnel, randomly select an opponent's personnel present to be excluded from that combat.
Fel Hands-on	Excelsior11	STVE-EN26030	V	Y	26 V 30	Personnel	4					Dominion	[Stf]				Breen	Archaeology Exobiology Geology Navigation Physics	5	6	7	When you fail a mission attempt involving this personnel, you may remove him from the game to unstop up to two stopped Breen and an equal number of stopped [Dom] personnel at that mission.
Founder Agitator Elusive Assassin	Excelsior11	ST2E-EN05027	P	Y	5 P 27	Personnel	2					Dominion	[Stf]		Assassin. Founder. Infiltrator. Shape-shifter.		Changeling	Physics Science Security 2 Treachery	2	6	6	Order - Return this personnel to his owner's hand to return one opponent's non-unique personnel present to his or her owner's hand for each headquarters mission that opponent commands.
Founder Instigator Unmasked	Excelsior11	STVE-EN26031	V	Y	26 V 31	Personnel	3					Dominion	[Cmd]		Founder. Infiltrator. Shape-shifter.		Changeling	Engineer 2 Intelligence Medical Science	4	8	6	When an opponent's personnel is about to complete a mission, if this personnel is at that mission, you may remove him from the game to add his skills to that mission's requirements until the end of that opponent's turn.
Founder Leader Single-Minded	Excelsior11	WYLB071	R	Y	14 R 71	Personnel	2					Dominion			Founder. Shape-shifter.		Changeling	Law 2 Leadership Science 2 Treachery	1	7	5	While this personnel is facing a dilemma, you may discard a Morph card from hand to exchange a Founder in your hand with a Founder present.
Gelnon Aloof Tactician	Excelsior11	ST2E-EN06046	P	Y	6 P 46	Personnel	3					Dominion	[Cmd]				Vorta	Archaeology Law Leadership Science Treachery	4	6	4	When you play this personnel, if each of your non-headquarters missions is an [AQ] mission, you may download a Jem'Hadar and place it aboard your [Dom] ship.
Gor Thot	Excelsior11	st2e-en13056	R	Y	13 R 56	Personnel	4					Dominion	[Cmd]		General.		Breen	Archaeology Law Leadership Officer	4	7	7	When you play this personnel, name 1, 2 or 3. Until the start of your next turn, each player cannot play cards that have a cost equal to the named number.
Greitak	Excelsior11	STVE-EN38024	V	N	38 V 24	Personnel	1					Dominion	[Stf]				Ochshea	Biology Officer Transporters	6	5	5	
Guna'shan	Excelsior11	STVE-EN38025	V	N	38 V 25	Personnel	2					Dominion	[Stf]				Jem'Hadar	Geology Physics Security	6	5	8	When you place an Infiltrator you own aboard an opponent's ship and this personnel is in your hand, you may place him on your headquarters mission where he could be played.
Hanok Trade Minister	Excelsior11	STVE-EN25031	V	Y	25 V 31	Personnel	4					Dominion	[Cmd]				Karemma	Acquisition Engineer Honor Leadership Physics Security	6	6	6	When this personnel is facing a dilemma, you may give command of your Commodity event to an opponent to make up to two of your personnel present lose all their skills (except Acquisition) until the end of that dilemma.
Ikat'ika Honorable Warrior	Excelsior11	ST2E-EN03155ab	R	Y	3 R 155	Personnel	3					Dominion	[Cmd]				Jem'Hadar	Anthropology Biology Honor Leadership Officer	8	5	9	While this personnel is attempting a mission, you may make him attributes +2 until the end of the mission attempt. If you do this, he is killed at the end of this turn. You may do this only once each turn.
Inglatu Tulaberry Merchant	Excelsior11	STVE-EN25032	V	Y	25 V 32	Personnel	2					Dominion	[Stf]				Dosi	Acquisition Anthropology Biology Diplomacy	5	5	7	When this personnel is facing a dilemma, you may give command of your Commodity event to an opponent to make him gain a skill required by that dilemma until the end of that mission attempt.
Ishka Opportunistic Hostage	Excelsior11	STVE-EN43016	V	Y	43 V 16	Personnel	3					Dominion					Ferengi	2 Acquisition Anthropology Diplomacy Medical	6	7	2	While this personnel is on a planet or aboard a ship, if you command Ferenginar, you may play [Fer] personnel on that planet or ship.
Ixtana'Rax Honored Elder	Excelsior11	ST2E-EN06047ab	P	Y	6 P 47	Personnel	2					Dominion	[Cmd]				Jem'Hadar	Anthropology Astrometrics Honor Leadership Navigation Officer	6	6	8	When this personnel uses one of his skills to complete a mission, he is killed.
Keevan Conniving Liar	Excelsior11	ST2E-EN03157	U	Y	3 U 157	Personnel	2					Dominion	[Cmd]				Vorta	Anthropology Diplomacy Exobiology Geology 2 Treachery	2	6	3	When you play a Jem'Hadar at this mission, you may choose to have each player draw a card.
Keevan Pragmatic Captor	Excelsior11	STVE-EN43017ab	V	Y	43 V 17	Personnel	3					Dominion	[Cmd][TN]				Vorta	2 Diplomacy Navigation 2 Treachery	2	6	3	Cards you own cannot make this personnel leave an opponent's brig. Order - If you have no captives and command six [TN] personnel, place this personnel in your opponent's brig to name a personnel. That opponent places each copy of that personnel he or she commands in your brig.
Kilana Unctuous Negotiator	Excelsior11	STVE-EN26032	V	Y	26 V 32	Personnel	3					Dominion	[Cmd]				Vorta	Diplomacy Exobiology Geology Medical Transporters Treachery	4	5	3	When you play a Changeling at this mission, you may reveal the top four cards of your deck. Take each [Dom] ship revealed into your hand. Replace the remaining cards in any order.
Kira Founder Curious	Excelsior11	STVE-EN33035	V	Y	33 V 35	Personnel	1					Dominion	[Cmd]		Founder. Infiltrator. Shape-shifter.		Changeling	Archaeology Intelligence Officer Treachery	3	6	6	When an opponent's personnel begins a mission attempt, if this personnel is in your hand and you command Founders' Homeworld, you may place her persent with that opponent's personnel. (You now command this personnel.)
Krajensky Founder Adversary	Excelsior11	ST2E-EN12052ab	R	Y	12 R 52	Personnel	2					Dominion	[Cmd]		Founder. Infiltrator. Shape-shifter.		Changeling	Diplomacy Intelligence Law Treachery	3	6	5	When personnel the opponent on your right commands attempts this mission, if this mission has two or more dilemmas overcome beneath it, you may draw two extra dilemmas and spend two extra in total cost on dilemmas.
Kudak'Etan Arrogant First	Excelsior11	ST2E-EN00009	P	Y	0 P 9	Personnel	3					Dominion	[Cmd]		Alpha. Commander: U.S.S. Defiant.		Jem'Hadar	Astrometrics Leadership Navigation Officer	5	5	8	Order - Discard a Vorta from hand to place this personnel and any number of your Jem'Hadar present aboard a ship at the same mission.
Lam	Excelsior11	st2e-en13057	C	N	13 C 57	Personnel	1					Dominion	[Cmd]				Breen	Anthropology Physics Programming Security	5	6	7	To play this personnel, stop any number of your personnel that have a total cost of 4 or more.
Lamat'Ukan Resourceful Third	Excelsior11	ST2E-EN06048	P	Y	6 P 48	Personnel	3					Dominion	[Stf]		Alpha.		Jem'Hadar	Programming Security Transporters	6	5	7	When an engagement you began ends, you may unstop each of your personnel and ships involved and restore all Range those ships have used this turn. You cannot begin any other engagements this turn.
Leyton Founder Hostile Operative	Excelsior11	ST2E-EN04127	C	Y	4 C 127	Personnel	3					Dominion	[Cmd]		Founder. Infiltrator. Shape-shifter.		Changeling	Biology Intelligence Leadership Officer Security Treachery	3	6	5	When you are about to play an Infiltration event, if this personnel is at an opponent's mission, that event is cost -1.
Liam Bilby Unwitting Accomplice	Excelsior11	STVE-EN33036	V	Y	33 V 36	Personnel	2					Dominion			Assassin. Thief.		Human	Acquisition Intelligence Programming Treachery	3	5	4	Order - Kill this personnel to kill an opponent's non-[DOM] personnel present.
Limara'Son Fierce Soldier	Excelsior11	ST2E-EN03160	U	Y	3 U 160	Personnel	3					Dominion	[Stf]				Jem'Hadar	Astrometrics Navigation Security Transporters	6	5	8	Order - Begin combat involving this personnel. If you win, randomly kill an opponent's personnel involved. Place this personnel in his owner's discard pile after combat.
Lovok Founder Effective Changeling	Excelsior11	ST2E-EN12053	U	Y	12 U 53	Personnel	3					Dominion	[Cmd]		Founder. Infiltrator. Shape-shifter.		Changeling	Astrometrics 2 Intelligence Officer 2 Treachery	2	7	7	While this personnel is not present with your personnel, an opponent cannot take command of, capture, or kill him.
Luaran Critical Coordinator	Excelsior11	STVE-EN18023	V	Y	18 V 23	Personnel	3					Dominion	[Cmd]				Vorta	Engineer Navigation Physics Treachery	4	6	3	When you play this personnel, you may draw a card for each staffing requirement icon on your staffed [Dom] ship.
Odo The Great Link's Savior	Excelsior11	WYLB072	R	Y	14 R 72	Personnel	5					Dominion	[Cmd]		Shape-shifter.		Changeling	Anthropology Exobiology Honor Law Leadership Programming 2 Security	7	7	8	When this personnel is about to be killed or stopped by a dilemma, you may have each opponent score 5 points to prevent that.
Ornithar First Minister	Excelsior11	STVE-EN25033	V	Y	25 V 33	Personnel	3					Dominion	[Cmd]				Karemma	Acquisition Astrometrics Law Navigation Science	5	5	5	When you play this personnel, you may give command of your Commodity event to an opponent. This personnel is attributes +1 for each different Commodity you own but an opponent commands (limit +3).
Pimoo	Excelsior11	STVE-EN38026	V	N	38 V 26	Personnel	2					Dominion	[Stf]				Dosi	Acquisition Anthropology Programming Transporters	6	6	6	When you play a Commodity event, you may stop this personnel to make that event cost -2.
Pran Thot	Excelsior11	st2e-en13058	R	Y	13 R 58	Personnel	4					Dominion	[Cmd]		Commander: Tykk. General.		Breen	Engineer Leadership Medical Navigation Officer Physics	6	7	7	When you play this personnel, each player discards any number of cards from hand that have a total cost of 4 or more. If a player cannot, he or she discards his or her entire hand.
Remata'Klan Steadfast Sentinel	Excelsior11	STVE-EN43018	V	Y	43 V 18	Personnel	3					Dominion	[Cmd][TN]				Jem'Hadar	Honor Leadership Officer Security	7	6	8	When an opponent plays an event or interrupt, you may place your captive he or she owns on his or her ship or headquarters mission to prevent that event or interrupt and place it in its owner's discard pile.
Remata'Klan Unit Leader	Excelsior11	ST2E-EN03166	R	Y	3 R 166	Personnel	4					Dominion	[Cmd]				Jem'Hadar	Exobiology Honor Leadership Officer Security	7	6	8	When this personnel is an eligible target for a random selection, you may exclude another [Dom] personnel present from that selection.
Talak'talan Keen Third	Excelsior11	WYLB073	C	Y	14 C 73	Personnel	4					Dominion	[Stf]				Jem'Hadar	Astrometrics Diplomacy Exobiology 2 Security Transporters	5	5	8	While this personnel is attempting a mission worth 40 or more points, if he is present with a Founder and a Vorta, he is attributes +2.
Toman'torax Obstinate Second	Excelsior11	STVE-EN33037	V	Y	33 V 37	Personnel	2					Dominion	[Cmd]				Jem'Hadar	Anthropology Leadership Officer	6	5	8	When you win combat involving this personnel, if he is equipped with a Hand Weapon, randomly select an opponent's personnel involved in that combat to be killed.
Umat'Adan Eager Fifth	Excelsior11	st2e-en10059	C	Y	10 C 59	Personnel	3					Dominion	[Stf]		Alpha.		Jem'Hadar	Astrometrics Biology Navigation Science	5	5	8	While this personnel is facing a dilemma, return your non-Alpha Jem'Hadar present to its owner's hand to make this personnel attributes +2 until the end of that dilemma.
Weyoun Instrument of the Founders	Excelsior11	ST2E-EN03170	U	Y	3 U 170	Personnel	3					Dominion	[Cmd]				Vorta	Diplomacy Exobiology Intelligence Leadership 2 Treachery	2	6	4	While this personnel is present with a Founder, he is attributes +2 and gains Security.
Weyoun Scheming Negotiator	Excelsior11	STVE-EN15030	V	Y	15 V 30	Personnel	2					Dominion	[Cmd][TN]		Commander: Tenak'talar.		Vorta	Anthropology Diplomacy Science Treachery	2	6	4	When you play a [Dom] Treachery personnel, you may take a Jem'Hadar personnel from your discard pile and place it on the bottom of your deck.
Zyree	Excelsior11	STVE-EN25034	V	N	25 V 34	Personnel	2					Dominion	[Stf]				Dosi	Acquisition Diplomacy Exobiology Programming	6	6	5	When you play this personnel, for each Commodity event you own but an opponent commands, she is cost -1.
Alyssa Ogawa Enterprise Medical Assistant	Excelsior11	ST2E-EN01252	R	Y	1 R 252	Personnel	2					Federation	[Stf][TNG]				Human	Biology Exobiology Medical	6	5	4	When your other personnel present is about to be killed, you may stop this personnel and place a card from hand on top of your deck to place that other personnel on top of your deck.
Andrea Brand Academy Superintendent	Excelsior11	ST2E-EN01253	U	Y	1 U 253	Personnel	2					Federation	[Cmd][E]		Admial.		Human	Law 2 Leadership Navigation Officer Transporters	6	6	3	
Bejal Otner Wormhole Theorist	Excelsior11	ST2E-EN12057	U	Y	12 U 57	Personnel	4					Federation	[Stf][E]				Trill	Astrometrics Engineer Navigation Science	5	6	5	You may play this personnel at Mouth of the Wormhole. When this personnel uses a skill to complete a [GQ] mission, score 5 points. You may do this only once each turn.
Benjamin Maxwell Misguided Maverick	Excelsior11	STVE-EN24030	V	Y	24 V 30	Personnel	3					Federation	[Cmd][TNG]		Commander: U.S.S. Phoenix.		Human	Archaeology Diplomacy Leadership Navigation Treachery	4	6	6	While your staffed [Fed] ship is at this mission, you may exclude this personnel from random selections.
Benjamin Sisko Acting Head of Starfleet Security	Excelsior11	STVE-EN31035	V	Y	31 V 35	Personnel	4					Federation	[Cmd][E]				Human	Diplomacy Engineer Honor Leadership Officer 2 Security	6	6	6	While you command a Paranoia event, each of your [Fed] Security personnel present is attributes +1.
Beverly Crusher Chief Medical Officer	Excelsior11	ST2E-EN01257	R	Y	1 R 257	Personnel	3					Federation	[Cmd][TNG]				Human	Biology Exobiology 2 Medical Programming	6	6	4	When your other personnel present is about to be killed, you may discard a card from hand to place that personnel on top of your deck. You may do this only once each turn.
Boothby Groundskeeper	Excelsior11	ST2E08072	C	Y	8 C 72	Personnel	2					Federation	[E]				Human	Anthropology Honor	7	6	4	Each of your Cadets is attributes +1 while he or she is facing a dilemma.
Daneeka Reassuring Physician	Excelsior11	ST2E-EN07064	U	Y	7 U 64	Personnel	4					Federation	[Stf][TNG]				Human	Anthropology Biology Medical Science	6	5	5	When this personnel uses Biology to complete a mission, score 5 points.
Data Commanding Officer	Excelsior11	ST2E-EN00010	P	Y	0 P 10	Personnel	5					Federation	[Cmd][E]		Commander: U.S.S. Sutherland.		Android	Engineer Leadership Officer Physics Programming	6	10	10	Order - Discard a card from hand to name a card. When an opponent plays that card, score 5 points. This effect lasts until the start of your next turn. You may do this only once each turn.
Deanna Troi Guide and Conscience	Excelsior11	ST2E-EN01261ab	R	Y	1 R 261	Personnel	3					Federation	[Cmd][TNG]				Betazoid/Human	Anthropology Biology Diplomacy Navigation Officer Telepathy	6	5	4	When an opponent discards, examines, or reveals a card in your hand or deck, you may draw a card. You may do this only once each turn.
Dexter Remmick Alien Thrall	Excelsior11	STVE-EN31036	V	Y	31 V 36	Personnel	3					Federation	[Stf][E]		Bluegill.		Human	Exobiology Intelligence Officer Security 2 Treachery	2	5	7	While this personnel is facing a dilemma, if he is present with three or more Bluegill personnel, he cannot be placed in an opponent's brig or stopped.
Dorian Collins Acting Chief Petty Officer	Excelsior11	ST2E-EN04136	C	Y	4 C 136	Personnel	1					Federation	[Stf][E]		Cadet.		Human		6	5	4	While this personnel is facing a dilemma, she is attributes +1 and gains Anthropology, Engineer, Geology, Honor and Transporters.
Dr. Leah Brahms Holographic Representation	Excelsior11	ST2E-EN07065	C	Y	7 C 65	Personnel	2					Federation	[TNG]				Hologram	Astrometrics Engineer Physics Programming	5	6	4	While this personnel is attempting a space mission, she is attributes +1 and gains Engineer.
Elizabeth Shelby Formidable Presence	Excelsior11	ST2E-EN01262	S	Y	1 S 262	Personnel	2					Federation	[Cmd][TNG]				Human	Exobiology Geology Leadership Officer Security	6	6	5	
Erika Benteen Leyton's Adjunct	Excelsior11	st2e-en13061	R	Y	13 R 61	Personnel	2					Federation	[Cmd][E]		Commander: U.S.S. Lakota.		Human	Intelligence Leadership Officer Security	5	6	6	When this personnel uses a skill to complete a mission, you may discard a personnel who has a cost of 4 or more from hand to unstop all your stopped [Fed] personnel at this mission.
Geordi La Forge Chief Engineer	Excelsior11	ST2E-EN01263	R	Y	1 R 263	Personnel	3					Federation	[Cmd][TNG]				Human	2 Engineer Leadership Physics Programming	6	6	5	Order - If this personnel is aboard your ship, discard a card from hand to remove a Damage card from that ship. You may only do this once each turn.
Gregory Quinn Alien Courier	Excelsior11	STVE-EN31037	V	Y	31 V 37	Personnel	3					Federation	[Cmd][E]		Admiral. Bluegill.		Human	Archaeology Biology Leadership Treachery	3	7	5	When your Bluegill personnel present is about to be killed, you may stop that personnel and discard a Bluegill personnel from hand to prevent that.
Homn Lurching Valet	Excelsior11	STVE-EN35023	V	Y	35 V 23	Personnel	2					Federation	[Stf][TNG]				Alien	Honor	5	5	7	When you play this personnel, choose an opponent to draw three cards, then you may draw cards until you have an equal number of cards in hand as that opponent.
James T. Kirk Living Legend	Excelsior11	ST2E-EN05028ab	P	Y	5 P 28	Personnel	4					Federation	[Cmd][E][Pa]				Human	2 Honor Leadership	7	6	5	While this personnel is facing a dilemma that has requirements you cannot meet, you may kill this personnel to prevent and overcome that dilemma.
Jean Hejar Nova Squadron Navigator	Excelsior11	ST2E08073	C	Y	8 C 73	Personnel	1					Federation	[Stf][E]		Cadet.		Human		5	5	5	While this personnel is facing a dilemma, she is attributes +1 and gains Astrometrics, Navigation, Physics, Security and Transporters.
Jean-Luc Picard Argo Pilot	Excelsior11	ST2E-EN01267	R	Y	1 R 267	Personnel	4					Federation	[Cmd][TNG]		Commander: U.S.S. Enterprise-E.		Human	Archaeology Diplomacy Honor Leadership Navigation Officer	8	6	6	While this personnel is facing a dilemma, you may discard a card from hand to download Escape.
Karen Farris Rigorous Leader	Excelsior11	ST2E-EN04142	C	Y	4 C 142	Personnel	1					Federation	[Cmd][E]		Cadet.		Human		5	5	5	While this personnel is facing a dilemma, she is attributes +1 and gains Astrometrics, Engineer, Leadership, Officer, and Security.
Kurn Exchange Officer	Excelsior11	STVE-EN35024	V	Y	35 V 24	Personnel	2					Federation	[Cmd][TNG]				Klingon	Honor Navigation Officer	6	5	7	While this personnel is facing a dilemma, you may discard a random card from hand to have him gain a skill on a [TNG] personnel in your discard pile until the end of the mission attempt.
Lenara Kahn Wormhole Theorist	Excelsior11	ST2E-EN04143	U	Y	4 U 143	Personnel	2					Federation	[Stf][E]		Host.		Trill	Astrometrics Engineer Physics Science	5	6	4	When you play this personnel, you may examine the top four cards of your deck. You may reveal one event and take it into hand. Place the remaining cards on the bottom of your deck in any order.
Leonard H. McCoy Remarkable Man	Excelsior11	ST2E-EN07067	R	Y	7 R 67	Personnel	3					Federation	[Cmd][TNG]		Admiral.		Human	Biology Exobiology Leadership Medical	7	6	2	While this personnel is attempting a mission, if you have completed no missions, each of your personnel present is attributes +2.
Leyton Suspicious Executive	Excelsior11	STVE-EN31040	V	Y	31 V 40	Personnel	3					Federation	[Cmd][E]		Admiral.		Human	Intelligence Officer Security Treachery	4	6	5	When this personnel is about to be stopped by a dilemma, you may discard a Paranoia card from hand to prevent that.
Luther Sloan Man of Secrets	Excelsior11	ST2E-EN01275	R	Y	1 R 275	Personnel	3					Federation	[Cmd][E]				Human	2 Intelligence Programming 2 Security 2 Treachery	2	6	5	Order - Destroy your event and return this personnel to his owner's hand to destroy an opponent's event.
Matthew Dougherty Misguided Admiral	Excelsior11	st2e-en10075	R	Y	10 R 75	Personnel	4					Federation	[Cmd][E]		Admiral.		Human	Diplomacy Leadership Officer Treachery	3	6	5	Order - Destroy your staffed [E] ship or your staffed [TNG] ship to make all your personnel attributes +3 until the end of this turn. You may do this only once each turn.
Miles O'Brien Transporter Chief	Excelsior11	ST2E-EN02128	R	Y	2 R 128	Personnel	3					Federation	[Stf][TNG]				Human	Engineer Honor Navigation 2 Transporters	7	5	5	While this personnel is equipped with an equipment, he gains Physics and Programming.
Montgomery Scott Relic	Excelsior11	ST2E-EN07069ab	R	Y	7 R 69	Personnel	4					Federation	[Cmd][TNG]				Human	Engineer Honor Programming Transporters	7	5	4	While this personnel is equipped with an equipment, each dilemma he faces that requires Programming or Transporters is prevented and overcome.
Nicholas Locarno Nova Squadron Leader	Excelsior11	ST2E08074	U	Y	8 U 74	Personnel	1					Federation	[Cmd][E]		Cadet.		Human		5	5	6	While this personnel is facing a dilemma, he gains Diplomacy, Leadership, Navigation, Officer and Treachery and each Cadet present is attributes +1.
Nog Eager Cadet	Excelsior11	ST2E-EN01279	R	Y	1 R 279	Personnel	2					Federation	[Stf][E]		Cadet.		Ferengi	Acquisition Engineer Honor Physics	6	5	5	When you play this personnel, you may examine the top four cards of an opponent's dilemma pile, then replace them in the same order.
Norah Satie Starfleet Investigator	Excelsior11	ST2E-EN03178	U	Y	3 U 178	Personnel	3					Federation	[E]		Admiral.		Human	Anthropology Archaeology Diplomacy Intelligence Law Officer	6	5	4	For each mission you have completed, this personnel is attributes +1.
Oq'nab Academy Commandant	Excelsior11	STVE-EN31041	V	Y	31 V 41	Personnel	3					Federation	[Cmd][E]		Admiral.		Bolian	Law Officer Security Treachery	4	6	5	While this personnel is an eligible target for a random selection, you may discard a Paranoia card from hand to exclude him and an [E] personnel present from that selection.
Richard Galen Legendary Archaeologist	Excelsior11	STVE-EN23045	V	Y	23 V 45	Personnel	4					Federation	[Stf][E]				Human	2 Archaeology Exobiology Geology Navigation Science	5	7	4	When you play this personnel, you may download an Artifact. While this personnel is facing a dilemma, you may lose 5 points to have a personnel present gain all skills that this mission has in its requirements until the end of this mission attempt.
Riley Shepard Confident Cadet	Excelsior11	ST2E-EN04145	C	Y	4 C 145	Personnel	1					Federation	[Stf][E]		Cadet.		Human		5	5	6	While this personnel is facing a dilemma, he is attributes +1 and gains Biology, 2 Navigation, Programming and Security.
Ro Laren Proven Expert	Excelsior11	STVE-EN41021	V	Y	41 V 21	Personnel	2					Federation	[Stf][TNG]				Bajoran	Anthropology Astrometrics Navigation Programming Security	4	5	5	Order - Name a card. This personnel is attributes +1 for each copy of that card in an opponent's discard pile. This effect lasts until this order is executed again.
Robin Lefler Pragmatic Specialist	Excelsior11	STVE-EN26035	V	Y	26 V 35	Personnel	3					Federation	[Stf][TNG]				Human	Engineer Exobiology Physics Science	6	6	5	When any number of your [TNG] personnel present are about to be stopped by a dilemma that does not require a skill, if a copy of that dilemma is overcome beneath your mission, you may stop this personnel to prevent that.
Seth Matthews Red Squad Cadet	Excelsior11	ST2E-EN04146	C	Y	4 C 146	Personnel	0					Federation	[Stf][E]		Cadet.		Human		5	5	5	While this personnel is facing a dilemma, he gains Exobiology and Science.
Sito Jaxa Nova Squadron Pilot	Excelsior11	ST2E08075	C	Y	8 C 75	Personnel	1					Federation	[Stf][E]		Cadet.		Bajoran		5	6	5	While this personnel is facing a dilemma, she is attributes +1 and gains Engineer, Navigation, Programming, Science, and Transporters.
Spock Maverick Diplomat	Excelsior11	STVE-EN35029	V	Y	35 V 29	Personnel	4					Federation	[Cmd][TNG]				Human/Vulcan	Archaeology 2 Diplomacy Honor Law Science	8	8	6	When you play this personnel, each player may choose one: download a Diplomacy personnel; remove the bottom card of his or her dilemma pile from the game; or place a personnel from his or her headquarters mission at another mission.
Tasha Yar Weapons Specialist	Excelsior11	STVE-EN27011	V	Y	27 V 11	Personnel	3					Federation	[Stf][TNG]				Human	Honor Leadership Security	6	5	6	When you play this personnel, each player may download a Hand Weapon. While this personnel is equipped with a Hand Weapon, she gains Honor and Security and cannot be stopped by dilemmas.
Tim Watters Valiant Captain	Excelsior11	ST2E-EN04148	U	Y	4 U 148	Personnel	1					Federation	[Cmd][E]		Cadet. Commander: U.S.S. Valiant.		Human		5	5	6	While this personnel is facing a dilemma, he is attributes +1 and gains Diplomacy, 2 Leadership, Officer and Physics.
Valeris Faithless Prot̩g̩e	Excelsior11	STVE-EN40037	V	Y	40 V 37	Personnel	3					Federation	[Stf][TOS][Pa][E]				Vulcan	Intelligence Navigation Officer Physics Treachery	3	7	6	When you play an Admiral at this mission, you may place a Paranoia card from your discard pile on the bottom of its owner's deck.
Wesley Crusher Nova Squadron Pilot	Excelsior11	ST2E08076	R	Y	8 R 76	Personnel	3					Federation	[Stf][E]		Cadet.		Human	Astrometrics Honor Navigation Physics Programming	6	7	5	While this personnel is present with your Cadet, he loses Honor and gains Navigation and Treachery.
William T. Riker First Officer	Excelsior11	ST2E-EN04149	R	Y	4 R 149	Personnel	2					Federation	[Cmd][TNG]				Human	Anthropology Leadership Navigation Officer	6	6	6	When this personnel is about to be stopped by a dilemma, you may unstop one of your stopped [TNG] personnel present. That personnel joins this mission attempt.
Worf First Officer	Excelsior11	ST2E-EN05030	P	Y	5 P 30	Personnel	3					Federation	[Cmd][TNG][AU]				Klingon	Honor Leadership Navigation Officer	7	5	8	While this personnel is facing a dilemma, you may discard two cards from hand to exchange a [TNG] personnel you own present with a [TNG] personnel who has the same cost from your hand.
Worf Security Detail Leader	Excelsior11	ST2E-EN01290ab	S	Y	1 S 290	Personnel	4					Federation	[Cmd][TNG]				Klingon	2 Honor Leadership Officer Security	8	5	8	Order - Examine a number of cards from the top of an opponent's dilemma pile equal to the number of other [Fed] Security personnel you command (limit three). Then replace them in the same order. You may do this only once each turn.
Birta "Helpful" DaiMon	Excelsior11	ST2E-EN07071	U	Y	7 U 71	Personnel	2					Ferengi	[Cmd]				Ferengi	Diplomacy Law Navigation Security	5	6	5	When you play an Acquisition personnel at this mission, you may examine the top card of your deck, then place it on the top or bottom of your deck.
Krem Unidentified Pirate	Excelsior11	STVE-EN20034	V	Y	20 V 34	Personnel	3					Ferengi	[Stf][Pa]		Commander: Quetsivoo. Thief.		Ferengi	Archaeology Astrometrics Geology Honor Navigation Science	6	5	5	When this personnel uses a skill to complete a mission, if he is present with two [Pa] [Fer] personnel, you may unstop all your stopped [Fer] personnel at this mission.
Quark Opportunistic Envoy	Excelsior11	STVE-EN33043	V	Y	33 V 43	Personnel	3					Ferengi	[Stf][DS9]				Ferengi	Acquisition Diplomacy Engineer Programming Treachery	4	6	4	You may play this personnel aboard your [Dom] ship. When you play this personnel, you may download Tulaberry Wine and give command of that event to an opponent.
K'Ehleyr Uncertain Emissary	Excelsior11	STVE-EN40039	V	Y	40 V 39	Personnel	2					Klingon	[TNG]				Human/Klingon	Anthropology Diplomacy Honor Law	5	5	6	When this personnel is randomly selected by a dilemma each player may draw a card.
Nu'Daq Tenacious Rival	Excelsior11	ST2E-EN01314	R	Y	1 R 314	Personnel	3					Klingon	[Cmd]		Commander: I.K.S. Maht-H'a.		Klingon	Archaeology Exobiology Leadership Navigation Officer Treachery	4	6	7	When you play this personnel, you may discard a card from hand to take a card from your discard pile into hand.
Worf Governor of H'atoria	Excelsior11	WYLB093	C	Y	14 C 93	Personnel	4					Klingon	[Cmd][Fut]				Klingon	Diplomacy 2 Honor Leadership Security	8	5	7	You may play this personnel at cost +2 aboard your [TNG] ship. When your Honor personnel present is about to be killed or stopped by a dilemma that costs 3 or more, you may discard an event from hand to prevent that.
